event_name,event_url,event_summary,full_address,region,presented_by_name,start_date,start_time,end_date,end_time,event_category
Digital Poetics Monthly Gathering #3,https://lu.ma/2lte5xm4,"The Digital Poetics Monthly Gathering on July 30th at Gray Area (6-9 PM) fosters creativity through collaborative digital art projects and peer sharing.  This casual event features a showcase of inspiring works, a 90-minute maker session, and is ideal for coders, designers, writers, and digital art enthusiasts.  Sliding scale donations welcome.","Gray Area / Grand Theater, 2665 Mission St, San Francisco, CA 94110, USA",California,tiat (the intersection of art & technology),2025-07-30,06:00 PM,"July 30, 2025",08:00 PM,Networking & Community
HTML Day 2025,https://lu.ma/7sgumei1,"Celebrate HTML Day 2025 with a fun, beginner-friendly HTML Freewrite in the park!  No prior experience is needed; just bring yourself and a device to code.  All skill levels are welcome to participate in this collaborative HTML creation event.","Alamo Square Park, Hayes St, San Francisco, CA 94117, USA",California,tiat (the intersection of art & technology),2025-08-02,03:00 PM,"August 02, 2025",06:00 PM,Networking & Community
Flume AI + Shovels: Happy Hour,https://lu.ma/k2x8hw6t,"Network with peers in architecture, construction, and development at this exclusive happy hour, focusing on challenges and innovations in the built environment.  Enjoy curated conversation, drinks, and appetizers in a relaxed setting designed for meaningful connections.  Ideal for those shaping the future of construction and design.",,,,2025-07-10,05:30 PM,"July 10, 2025",07:30 PM,Networking & Community
Human+Tech Week Grand Finalé,https://lu.ma/1khodvtx,"Celebrate the culmination of Human+Tech Week's 3-day summit with Modernist and Bios Vitalium! This Grand Finale event showcases the exciting intersection of human and technological advancements, ideal for tech enthusiasts, innovators, and those interested in the future of human-machine interaction.  Join the celebration and network with industry leaders.","Modernist, 139 Steuart St, San Francisco, CA 94105, USA",California,Modernist Venture Club,2025-06-19,08:00 PM,"June 19, 2025",11:00 PM,Networking & Community
Run For Dream: Founder Gathering,https://lu.ma/6t82a2y4,"The ""Run For Dream: Founder Gathering"" connects climate-focused entrepreneurs, offering financial support and networking opportunities to accelerate impactful solutions.  This Optivide-presented event is ideal for founders developing ventures tackling climate change.  Attendees gain crucial funding insights and peer connections.","Draper University, 44 E 3rd Ave, San Mateo, CA 94401, USA",California,Optivide,2025-06-27,07:00 PM,"June 27, 2025",09:00 PM,Startup & Entrepreneurship
"July Rancho San Gregorio ""Decelerator"" Weekend",https://lu.ma/3fwehb89,"Escape the Silicon Valley hustle at Rancho San Gregorio's free July 11-13 ""Decelerator"" weekend.  Enjoy farm-fresh food, nature activities (yoga with goats!), crafts, and live music at this unique working ranch.  Ideal for those seeking relaxation, connection with nature, and a break from technology.","100 Ralston Rd, San Gregorio, CA 94074, USA",California,Rancho San Gregorio,2025-07-11,06:00 PM,"July 13, 2025",11:00 AM,Networking & Community
"August Rancho San Gregorio ""Decelerator"" Weekend",https://lu.ma/haf8zpv9,"Escape Silicon Valley's hustle at Rancho San Gregorio's free ""Decelerator"" weekend (August 8-10), offering relaxation, nature, farm activities (yoga with goats!), and live music.  Limited space; apply to join this unique blend of ranch life and tech-inspired sustainability. Ideal for those seeking a mindful retreat and connection with nature.","100 Ralston Rd, San Gregorio, CA 94074, USA",California,Rancho San Gregorio,2025-08-08,06:00 PM,"August 10, 2025",11:00 AM,Networking & Community
AI Grid Tech Coffee Meetup,https://lu.ma/n8ac3c4x,"Bay Area energy professionals leverage AI/ML to solve grid challenges at this bi-weekly meetup.  Informal discussions focus on practical solutions and peer-to-peer learning, excluding presentations or sales pitches.  Ideal for IT, analytics, and innovation experts in the energy industry seeking collaborative problem-solving.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,Integ Utility Intelligence,2025-07-10,09:00 AM,"July 10, 2025",10:00 AM,Networking & Community
AI Grid Tech Coffee Meetup,https://lu.ma/tlm34ejf,"The AI Grid Tech Coffee Meetup facilitates peer-to-peer discussions on applying AI/ML to power grids, focusing on practical solutions and real-world experiences in a casual, invite-only setting.  This bi-weekly event, hosted by Integ and 9Zero, is ideal for energy industry professionals leveraging AI and seeking collaborative problem-solving.  No presentations or sales pitches—just valuable dialogue among experts.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,Integ Utility Intelligence,2025-07-24,09:00 AM,"July 24, 2025",10:00 AM,Networking & Community
AI Grid Tech Coffee Meetup,https://lu.ma/h97hx6ck,"The AI Grid Tech Coffee Meetup fosters collaboration among Bay Area energy and AI/ML professionals to solve real-world power grid challenges.  Informal discussions focus on practical solutions and peer learning, prioritizing open dialogue over presentations.  Ideal for IT, analytics, and innovation experts leveraging AI in the energy sector.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,Integ Utility Intelligence,2025-08-07,09:00 AM,"August 07, 2025",10:00 AM,Networking & Community
AI Grid Tech Coffee Meetup,https://lu.ma/9zlnmyct,"The AI Grid Tech Coffee Meetup fosters collaboration among Bay Area energy and AI/ML professionals, facilitating informal discussions on practical AI applications within the power grid.  This bi-weekly event prioritizes peer-to-peer learning and problem-solving, excluding formal presentations or sales pitches.  Ideal for those leveraging AI in the energy industry seeking connection and knowledge sharing.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,Integ Utility Intelligence,2025-08-21,09:00 AM,"August 21, 2025",10:00 AM,Networking & Community
AI Grid Tech Coffee Meetup,https://lu.ma/ku5ciyhv,"The AI Grid Tech Coffee Meetup fosters collaboration among Bay Area energy and AI/ML professionals, focusing on practical solutions for power grid challenges through informal, peer-to-peer discussions.  No presentations or sales pitches—just open dialogue and valuable networking opportunities for those using AI in the energy sector.  Prior registration and approval are required for this exclusive, invitation-only community.","9Zero Climate Innovation Hub, 350 California St 4th floor, San Francisco, CA 94104, USA",California,Integ Utility Intelligence,2025-09-04,09:00 AM,"September 04, 2025",10:00 AM,Networking & Community
Project Sunrise Yoga: SF Deep Tech Week Edition,https://lu.ma/zcrvzia4,"Start your SF Deep Tech Week with Project Sunrise yoga at Salesforce Park (7:15 AM), a mindful community event fostering connection and renewal through movement and reflection.  This sunrise session, extending the DC-based initiative, offers a unique blend of wellness and networking. Ideal for tech professionals seeking mindful rejuvenation.",,,,2025-06-26,07:00 AM,"June 26, 2025",08:30 AM,Networking & Community
SF DeepTech Week:  SpaceTech Happy Hour  (By Thruline Networks and Altair Ventures),https://lu.ma/9ic88q6g,SF DeepTech Week's SpaceTech Happy Hour (June 24th) connects Bay Area SpaceTech professionals for networking and insightful conversations.  This exclusive event fosters partnerships and offers newcomers a chance to integrate into the thriving ecosystem.  Ideal for those shaping the future of space technology.,"Omni San Francisco Hotel, 500 California St, San Francisco, CA 94104, USA",California,Thruline Networks,2025-06-24,05:30 PM,"June 24, 2025",08:30 PM,Networking & Community
Pachamama Ventures Q2 Founders & Investors Meeting,https://lu.ma/g19d6n2e,"Pachamama Ventures' Q2 meeting connects climate tech founders and investors for networking and deal-making, featuring a Mir Meridian presentation and founder pitch demos.  This in-person/online event offers valuable connections and insights for those in the climate tech space.  Light refreshments provided; registration required for online attendees.",,,,2025-06-26,04:00 PM,"June 26, 2025",06:30 PM,Networking & Community
Pop-up Wedding Reception,https://lu.ma/pop-up-wedding-reception,"Celebrate Max & Amber's wedding reception at San Francisco's Frontier Tower, a unique vertical village showcasing cutting-edge tech and arts.  This exclusive event offers access to innovators and creators pushing the boundaries of human potential; ideal for those interested in future tech, creative arts, and unique social experiences.  Apply for founding citizenship for full access.",,,Frontier Tower SF,2025-07-04,04:00 PM,"July 04, 2025",08:00 PM,Networking & Community
Hacking Agents AI Meetup - July Edition,https://lu.ma/suvm1us5,"The July ""Hacking Agents AI Meetup"" focuses on the future of AI agents, offering tech talks and networking opportunities for those interested in the field.  This event is perfect for AI enthusiasts wanting to learn, share knowledge, and connect with others. Light refreshments and an open community floor are included.","AWS Builder Loft, 525 Market St, San Francisco, CA 94105, USA",California,Langflow,2025-07-31,05:30 PM,"July 31, 2025",08:30 PM,Networking & Community
Recursive Becoming — A Live Introduction to the RBT Theory of Everything,https://lu.ma/rbt,"This free, live lecture introduces the Recursive Becoming Theory (RBT), a novel framework explaining the universe's fundamental forces from two simple axioms.  Attendees will witness the creation of spacetime and learn about black holes, dark energy, and more through interactive Jupyter notebooks.  Physicists, coders, and curious minds are welcome.","Zo House, 300 4th St, San Francisco, CA 94107, USA",California,SFOxZo,2025-06-21,01:11 PM,"June 21, 2025",04:20 PM,Education & Research
Security Founders Lunch,https://lu.ma/xk2ww5zm,"Bay Area security founders with early product-market fit are invited to an exclusive lunch co-hosted by Leen and J.P. Morgan, fostering networking and knowledge sharing on growth, marketing, and sales strategies.  This invitation-only event prioritizes committed attendees for focused, high-level discussions.  RSVPs are essential due to limited seating.","International Smoke, 301 Mission St, San Francisco, CA 94105, USA",California,,2025-06-25,12:00 PM,"June 25, 2025",02:00 PM,Networking & Community
Premium Founders and Investors Dinner,https://lu.ma/ac3gjmxd,"The Premium Founders and Investors Dinner (June 27th) connects high-growth startup founders with leading investors in an exclusive, high-end Korean fusion restaurant setting.  Sponsorships are available for guaranteed admission and private tables.  Apply for a free ticket or sponsorship to network and explore investment opportunities.",,,,2025-06-27,05:30 PM,"June 27, 2025",08:30 PM,Networking & Community
AI Hack Night at GitHub,https://lu.ma/hacknight-at-github-07-08-25,"GitHub's AI Hack Night, presented by Weaviate and LlamaIndex, focuses on building AI applications using RAG, agents, and other cutting-edge technologies.  Attendees will enjoy lightning talks, collaborative hacking time, community demos, and prizes. This event is perfect for developers of all levels interested in AI and networking.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,[SF] Bay Area Builders,2025-07-08,04:00 PM,"July 08, 2025",08:45 PM,Hackathon
GenAI Demo Day,https://lu.ma/p819xblf,"GenAI Demo Day showcases promising generative AI startups to investors and potential partners.  This curated event offers free and paid demo table opportunities for startups, fostering high-value networking and collaboration.  Ideal for founders, investors, and anyone exploring the generative AI landscape.",,,Founder Social Club,2025-07-17,05:00 PM,"July 17, 2025",07:30 PM,Startup & Entrepreneurship
LAZER FRYDAYS: Laser Cutter Training,https://lu.ma/b4e6s11z,"Master a 130W Monport laser cutter at General Lithium's free (members) / donation-based (non-members) Friday 2 PM training.  Learn safe operation, file preparation, material compatibility, and precision cutting techniques. Ideal for makers and designers of all skill levels wanting to unlock laser cutting capabilities.","1338 Mission St, San Francisco, CA 94103, USA",California,Frontier Makerspace,2025-06-20,03:00 PM,"June 20, 2025",07:00 PM,Career & Skills
LAZER FRYDAYS: Laser Cutter Training,https://lu.ma/2nf1wfjx,"Master a 130W Monport laser cutter at General Lithium's free (members) / donation-based (non-members) Friday 2 PM training.  Learn safe operation, file prep, material compatibility, and precision cutting/engraving techniques. Ideal for makers, designers, and anyone wanting to explore laser cutting capabilities.","1338 Mission St, San Francisco, CA 94103, USA",California,Frontier Makerspace,2025-06-27,03:00 PM,"June 27, 2025",07:00 PM,Career & Skills
Singles Sushi Social,https://lu.ma/5f1n5z53,"Enjoy unlimited sushi, drinks, and fun games at this Golden Gate Park singles mixer on June 29th (3-5pm).  Designed for genuine connections, this $50 event offers a relaxed, beautiful setting for singles seeking new friendships or romance.  Limited spots available—RSVP now!",,,,2025-06-29,03:00 PM,"June 29, 2025",05:00 PM,Networking & Community
EdgeAI and On-Device ML Developer Networking at General Lithium,https://lu.ma/131wvw1j,"Connect with fellow developers building edge AI and on-device ML solutions at General Lithium's networking event.  Discover how General Lithium empowers the creation of constrained AI, focusing on local LLM solutions and forward-deployed applications. Ideal for developers seeking collaboration and inspiration in the field of edge AI.","1338 Mission St, San Francisco, CA 94103, USA",California,Frontier Makerspace,2025-07-01,05:30 PM,"July 01, 2025",07:00 PM,Networking & Community
VC Panels & Happy Hour  | June 2025| San Francisco,https://lu.ma/u1d9smit,"Gain exclusive insights into 2025's venture capital landscape at this San Francisco event (June 27th).  Fireside chats and a panel featuring top investors from Lowercarbon Capital, Creative Ventures, and Vertex Ventures will cover climate tech, AI, and early-stage investing strategies.  Network with VCs and fellow attendees at the post-event happy hour.","Zo House, 300 4th St, San Francisco, CA 94107, USA",California,Tech Weekend by Founders Village,2025-06-27,02:30 PM,"June 27, 2025",07:00 PM,Finance & Business
VC Panels & Pitch Competition | June 2025 | San Francisco,https://lu.ma/9ryao423,"This June 27th San Francisco event connects early-stage tech founders with top VCs from firms like Micron Ventures and Mantis Venture Capital via panels, networking, and a pitch competition.  The focus is on securing funding in 2025, particularly in AI, deep tech, and related sectors.  Ideal for founders seeking investment and connections within the vibrant San Francisco tech ecosystem.","Zo House, 300 4th St, San Francisco, CA 94107, USA",California,Tech Weekend by Founders Village,2025-06-28,12:00 PM,"June 28, 2025",07:00 PM,Startup & Entrepreneurship
Pitch in person or online to CVC's/VC's/angels at SF Campus of UCB,https://lu.ma/zalmvjo8,"This hybrid event offers startups the chance to pitch to top-tier VCs, CVCs, and angel investors—in-person at UC Berkeley's SF campus or online via Zoom.  High-profile investors from firms like IVP, Clearstone VC, and LG Tech Ventures are expected to attend.  UC Berkeley affiliates receive free admission.","160 Spear St, San Francisco, CA 94105, USA",California,Pitch Global Investor Events,2025-06-26,03:00 PM,"June 26, 2025",06:30 PM,Startup & Entrepreneurship
Between Two Founders #007: Plaid Co-founder & CEO Zach Perret,https://lu.ma/between-two-founders-007,"Plaid CEO Zach Perret shares his fintech journey and scaling strategies in an exclusive ""Between Two Founders"" interview.  This invite-only event offers insights into building a successful startup, navigating industry partnerships, and fostering innovation.  Ideal for entrepreneurs and those interested in the fintech landscape.",,,Digits - Between Two Founders,2025-07-15,05:00 PM,"July 15, 2025",08:00 PM,Startup & Entrepreneurship
"AI Talks at Qlay with Experts from TwelveLabs, Deloitte and Peppr AI (YC W25)",https://lu.ma/n79fdkzb,"Enterprise leaders and AI startup founders networked and heard expert insights on AI trends and VC funding at this San Francisco event, featuring talks on video intelligence, financial risk detection, and AI-driven workflow optimization.  Speakers included representatives from TwelveLabs, Deloitte, and Y Combinator-backed Peppr AI.  Ideal for those in AI, VC, or enterprise digital transformation.",,,Qlay,2025-07-22,05:30 PM,"July 22, 2025",08:00 PM,Tech & AI
FoundersXInvestors-Fun Night [Zero Rules Night],https://lu.ma/4a1folus,"FoundersXInvestors-Fun Night is an exclusive, invite-only networking event connecting high-potential founders, investors, and executives (100 attendees max) for deal-making, fundraising insights, and high-energy networking.  The evening features short pitches, music, and plenty of opportunities to build valuable connections.  Target audience includes founders with significant funding or ARR, and executive leaders from high-growth companies.",,,owow global,2025-06-20,05:30 PM,"June 20, 2025",09:00 PM,Networking & Community
"AI and Well-Being: Leadership, Breath, and Balance in the Age of AI",https://lu.ma/v5812z5n,"This intimate event explores the intersection of AI leadership and inner well-being, featuring Silicon Valley experts discussing adaptability and mental resilience in the age of rapid technological change.  A unique guided meditation session complements the panel discussion, offering practical tools for navigating the challenges of AI innovation.  Ideal for leaders and professionals seeking to enhance their leadership skills and cultivate inner balance amidst technological disruption.",,,10X Growth Strategies,2025-06-21,11:00 AM,"June 21, 2025",01:00 PM,Tech & AI
$1M ARR+ B2B SaaS Private Dinner,https://lu.ma/vuke1zq2,"This exclusive Silicon Valley dinner connects 10 B2B SaaS founders (>$1M ARR or Series A+) for peer networking, strategic insights sharing, and collaborative opportunities.  Hosted by GLO and OWOW, the event fosters high-level connections among top-tier leaders in the enterprise software space.  Ideal for founders seeking partnerships, funding leads, or solutions to scaling challenges.",,,Global Entrepreneurs Hub,2025-06-26,06:00 PM,"June 26, 2025",08:00 PM,Networking & Community
East Bay CXO Aug 2025 Meetup: Conversations & Connections,https://lu.ma/rf5sr1is,"East Bay's top tech leaders connect at this August 2025 meetup for insightful conversations and networking.  A panel discussion on maximizing AI's business impact (no slides, just real talk!) fuels informal exchanges over drinks and snacks.  Ideal for senior IT executives and other tech professionals seeking collaboration and strategic insights.","WeWork Office Space & Coworking, 3001 Bishop Dr, San Ramon, CA 94583, USA",California,East Bay CXO Meetup,2025-08-21,05:00 PM,"August 21, 2025",07:00 PM,Networking & Community
East Bay CXO Sept 2025 Meetup: Conversations & Connections,https://lu.ma/t549ryxm,"East Bay's top tech leaders connect at this September 2025 meetup focused on leveraging AI for maximum business impact.  A candid panel discussion, sans slides, will be followed by open networking with drinks and snacks.  Ideal for senior IT executives and other tech leaders seeking strategic insights and collaboration.","WeWork Office Space & Coworking, 3001 Bishop Dr, San Ramon, CA 94583, USA",California,East Bay CXO Meetup,2025-09-18,05:00 PM,"September 18, 2025",07:00 PM,Networking & Community
East Bay CXO Oct 2025 Meetup: Conversations & Connections,https://lu.ma/2ie12ole,"East Bay's top tech leaders connect at this October 2025 meetup to discuss leveraging AI for maximum business impact.  The intimate, no-fluff panel and extended networking opportunities offer valuable insights and relationship-building.  Ideal for CIOs, CTOs, and other senior IT executives seeking strategic advantage.","WeWork Office Space & Coworking, 3001 Bishop Dr, San Ramon, CA 94583, USA",California,East Bay CXO Meetup,2025-10-23,05:00 PM,"October 23, 2025",07:00 PM,Networking & Community
East Bay CXO Nov 2025 Meetup: Conversations & Connections,https://lu.ma/8t6ly1fw,"East Bay's top tech leaders connect and share insights at this November 2025 meetup, focusing on maximizing AI's business impact through a candid panel discussion and informal networking.  Enjoy an evening of ""real talk,"" no slides, with drinks and snacks – ideal for senior IT executives and those seeking strategic tech connections.","WeWork Office Space & Coworking, 3001 Bishop Dr, San Ramon, CA 94583, USA",California,East Bay CXO Meetup,2025-11-20,05:00 PM,"November 20, 2025",07:00 PM,Networking & Community
INFRA SOCIAL  [ Deep-Tech Networking ],https://lu.ma/infrasocial_jul1,"INFRA SOCIAL is a deep-tech networking event on July 1st connecting founders, builders, and leaders in AI infrastructure, cloud, and data.  Expect high-quality conversations, insights on scaling deep tech in 2025, and potential partnerships at Hapa's Brewing Co. in Los Gatos, sponsored by NetApp, Digital Realty, and Arista. This event is ideal for those in infra-heavy startups and deep-tech companies.","Hapa's Brewing Company, 114 S Santa Cruz Ave, Los Gatos, CA 95030, USA",California,Ignite Community,2025-07-01,05:00 PM,"July 01, 2025",08:00 PM,Networking & Community
RAG And AI Search Bootcamp: Day 1,https://lu.ma/l6745203,"Day 1 of the 14-week RAG and AI Search Bootcamp provided 3+ hours of intensive theoretical and practical training on Retrieval-Augmented Generation and AI search techniques.  Attendees gained foundational knowledge, participated in hands-on labs, and networked with fellow AI engineers, managers, and entrepreneurs.  Ideal for those seeking in-depth expertise in this rapidly evolving field.","SupportVectors, 46540 Fremont Blvd STE 506, Fremont, CA 94538, USA",California,SupportVectors AI Events,2025-06-26,07:00 PM,"June 26, 2025",09:30 PM,Education & Research
Startups & Investors Networking Palo Alto,https://lu.ma/f7gv2ahw,"This Palo Alto networking event connects startup founders with investors and industry experts, featuring startup pitches and expert feedback.  Attendees gain valuable connections, insights, and potential funding opportunities.  Ideal for founders, investors, and those in tech/business seeking networking and collaboration.",,,Startup Valley,2025-06-19,07:00 PM,"June 19, 2025",10:00 PM,Networking & Community
YPE x SF Clean Energy Gather HH,https://lu.ma/iwt8jf10,"Network with Bay Area clean energy professionals at a relaxed happy hour hosted by YPE and SF Clean Energy Gather.  This event is ideal for all career stages, offering valuable connections and insightful conversations. One complimentary drink included.","Asiento, 2730 21st St, San Francisco, CA 94110, USA",California,YPE SF Bay Area Events,2025-06-19,05:00 PM,"June 19, 2025",07:00 PM,Networking & Community
M7+ MBA Mixer @Facebook House  Party,https://lu.ma/ahvcw4if,Network with elite MBA alumni from top schools like HBS and Wharton at a Facebook House party in Los Altos.  This exclusive mixer fosters professional connections and entrepreneurial exchange in a historic Silicon Valley location.  Ideal for ambitious MBA graduates seeking to expand their network and explore new opportunities.,,,,2025-06-22,01:00 PM,"June 22, 2025",05:00 PM,Networking & Community
Fusion Energy Landscape,https://lu.ma/fusion-energy-dtw-2025,"The Fusion Energy Landscape event explored the near-term commercialization of fusion technologies, featuring leading entrepreneurs and investors.  Key highlights included discussions on the fusion supply chain and diverse approaches like muon-catalyzed and inertial confinement fusion.  This event is crucial for investors, policymakers, and anyone interested in the future of clean energy.","532 Market St, San Francisco, CA 94104, USA",California,Deep Tech Week,2025-06-25,01:00 PM,"June 25, 2025",04:00 PM,Finance & Business
Invite-only AI/ML Deep-Tech Founders and VC Meetup,https://lu.ma/7tc25v26,"An exclusive Silicon Valley meetup connected invite-only AI/ML deep-tech founders and VCs at VC Nest, fostering collaboration and investment opportunities within the sector.  The event featured networking,  and highlighted TheAgentic, an advanced LLM for AI agent development.  Ideal for deep-tech researchers, CTOs, engineering leaders, and VCs interested in cutting-edge AI.","VC Nest, 567 University Ave, Palo Alto, CA 94301, USA",California,The Deep-Tech Community,2025-08-07,05:00 PM,"August 07, 2025",07:00 PM,Networking & Community
"Invite only: AI/ML Researchers, Founders and VCs in Drone Technology",https://lu.ma/aoop9ixg,"Exclusive invite-only event for AI/ML researchers, founders, and VCs focused on the future of drone technology, featuring keynotes on Mars rotorcraft and autonomous drone warfare, plus an open-source Agentic Zero Trust Protocol.  The event, hosted by The Deep-Tech Community at VC Nest, connected key players and resources within the deep-tech space.  Target audience:  AI/ML experts, drone technology innovators, and venture capitalists.",,,The Deep-Tech Community,2025-09-08,05:00 PM,"September 08, 2025",08:00 PM,Networking & Community
Sailing into Summer,https://lu.ma/7ppa2593,"Exclusive San Francisco Bay sailing event for founders and corporate development leaders fosters high-value networking in a relaxed, private yacht setting.  Enjoy stunning views, gourmet food & drinks, and intimate connections with key decision-makers.  Limited space – request an invite now!",,,,2025-07-23,05:00 PM,"July 23, 2025",07:15 PM,Networking & Community
Baithak AI Club,https://lu.ma/pruv1l8i,"The inaugural Baithak AI Club in the Tri-Valley hosted its first meetup, featuring expert talks on leveraging AI for business growth, workplace integration, and a founder's perspective on AI-driven automation.  This event targeted professionals and enthusiasts interested in exploring practical AI applications and networking within the community.  The focus was on actionable insights and fostering collaboration in the Tri-Valley's burgeoning AI scene.","4590 Dublin Blvd, Dublin, CA 94568, USA",California,,2025-07-11,04:30 PM,"July 11, 2025",06:30 PM,Networking & Community
Baithak AI Club,https://lu.ma/gonfjwus,"The inaugural Baithak AI Club in the Tri-Valley hosted experts discussing practical AI applications for business growth and workplace integration.  The event featured insights from industry leaders and a founder's perspective on AI model development, concluding with open Q&A.  Ideal for professionals and enthusiasts seeking to understand and leverage AI's potential.","4590 Dublin Blvd, Dublin, CA 94568, USA",California,,2025-07-18,04:30 PM,"July 18, 2025",06:30 PM,Networking & Community
Baithak AI Club,https://lu.ma/7kpjkqms,"The inaugural Baithak AI Club in the Tri-Valley hosted experts sharing practical AI applications for business growth and workplace integration.  Attendees gained insights from industry leaders and a stealth AI startup founder, fostering discussion and networking within the AI community. This event is ideal for professionals interested in leveraging AI for business advantage.","4590 Dublin Blvd, Dublin, CA 94568, USA",California,,2025-07-25,04:30 PM,"July 25, 2025",06:30 PM,Networking & Community
Baithak AI Club,https://lu.ma/pzo6my0t,"The inaugural Baithak AI Club in the Tri-Valley hosted experts discussing practical AI applications for business growth and workplace integration.  The event featured insights from industry professionals and a founder, culminating in open discussion.  Ideal for business leaders, tech professionals, and anyone interested in AI's practical applications.","4590 Dublin Blvd, Dublin, CA 94568, USA",California,,2025-08-01,04:30 PM,"August 01, 2025",06:30 PM,Networking & Community
Statsig Community Lunch,https://lu.ma/lpk2v0wk,"This Statsig Community Lunch is a workshop focused on implementing experimentation, product analytics, and feature management using Statsig's tools.  Attendees will receive hands-on guidance from Statsig's engineering team, covering best practices and actionable strategies. Ideal for product teams and engineers seeking to improve their workflow through experimentation.","San Francisco, CA, USA",California,Statsig Event Calendar,2025-07-16,11:00 AM,"July 16, 2025",02:00 PM,Tech & AI
$1M ARR+ Consumer D2C Private Dinner,https://lu.ma/pevfa5q9,"Exclusive Silicon Valley dinner for 10 high-growth D2C founders ($1M+ ARR or Series A+), fostering networking, strategic partnerships, and tactical discussions on scaling consumer brands.  Hosted by GLO and OWOW, this event offers invaluable peer-to-peer learning and potential collaborations. Ideal for ambitious consumer tech CEOs seeking growth opportunities.",,,Global Entrepreneurs Hub,2025-07-03,06:00 PM,"July 03, 2025",08:00 PM,Networking & Community
$1M ARR+ Agnostic Private Dinner,https://lu.ma/z52orj1g,This exclusive dinner connects 10 high-growth founders ($1M+ ARR or Series A+ funding) across diverse sectors for cross-industry networking and strategy sharing.  The event is curated for serious operators seeking peer-to-peer learning and expanding their professional circles.  Ideal for ambitious founders looking to build strong relationships beyond their industry niche.,,,Global Entrepreneurs Hub,2025-07-10,06:00 PM,"July 10, 2025",08:00 PM,Networking & Community
Unshackled Conference 2025 | A Coachella for Skilled Immigrants,https://lu.ma/uac,"Unshackled Conference 2025 empowers skilled immigrants with visa support, networking, and career advancement opportunities.  Featuring expert panels, workshops on visa acquisition & tech career strategies, and a vibrant social program, it's designed for ambitious professionals seeking US success.  Limited tickets available, August 15-16, 2025 in Milpitas, CA.","India Community Center, 525 Los Coches St, Milpitas, CA 95035, USA",California,,2025-08-15,04:00 PM,"August 16, 2025",10:00 PM,Networking & Community
FUTURECRAFT 2035 – Scenario Hacker Sprint,https://lu.ma/je4lvc9r,"Twelve to twenty-four AI and frontier-tech experts will collaboratively envision six potential 2035 worlds, identifying key investment opportunities at a Futurecraft 2035 scenario-building sprint.  This exclusive event culminates in a public showcase and includes a VIP ticket to Deep Tech Week.  Ideal for those seeking early-stage investment signals in AI and frontier technologies.","BerlinHouse, 995 Market St, San Francisco, CA 94103, USA",California,Founders Bay Event,2025-06-24,03:00 PM,"June 24, 2025",08:30 PM,Hackathon
Yoga and Networking,https://lu.ma/32h5ietd,"Unwind with a gentle yoga and meditation session led by Mala Ramakrishnan (RYT 500H), then connect with fellow attendees during a networking event.  Ideal for those seeking stress relief and professional connections in a relaxed atmosphere. Bring your mat and water!",,,Founders Creative,2025-06-22,05:00 PM,"June 22, 2025",06:30 PM,Networking & Community
Beta University Q2 Demo Day 🚀,https://lu.ma/2crmj7di,"Beta University's Q2 Demo Day showcases 10 pre-acceleration startups pitching to a panel of prominent VCs including Collide Capital, Emerson Collective, and many more.  This Silicon Valley event is ideal for investors, operators, and founders seeking collaboration and networking opportunities.  Don't miss the chance to discover the next big thing!",,,Beta University Events,2025-06-19,06:00 PM,"June 19, 2025",08:30 PM,Startup & Entrepreneurship
Beta Pre-Acceleration Program｜Cohort 9 Kickoff,https://lu.ma/7frck1t7,"Beta University launched its 8-week pre-acceleration program for Cohort 9, empowering founders with resources and networking opportunities to scale their startups.  The kickoff event featured founder introductions, Q&A, and networking;  aspiring entrepreneurs and those interested in sponsorship are encouraged to attend.  No +1s allowed; QR code/confirmation required.",,,Beta University Events,2025-06-24,06:00 PM,"June 24, 2025",08:00 PM,Startup & Entrepreneurship
How to get into YC｜Beta Edition,https://lu.ma/91pz974h,"YC-backed founders share their insider tips on successfully navigating the Y Combinator application process, from idea to Demo Day and beyond, in this exclusive in-person event for founders.  Learn what makes a winning application,  how to fundraise post-Demo Day, and invaluable lessons learned.  Limited seats available—apply now!",,,Beta University Events,2025-07-16,06:00 PM,"July 16, 2025",09:00 PM,Startup & Entrepreneurship
FinTech Founders & Investors Social w/ SciFi VC,https://lu.ma/pm0g2qse,"FinTech founders and investors connect at a networking social hosted by Beta University and SciFi VC, featuring 8 startup lightning pitches.  This exclusive event offers pre-seed/seed-stage networking opportunities, ideal for founders seeking funding and investors seeking promising fintech companies.  Apply to pitch or attend using your work email for priority access.",,,Beta University Events,2025-07-24,06:00 PM,"July 24, 2025",09:00 PM,Networking & Community
Greylock Change Agents: Agents for Complex Software Engineering,https://lu.ma/awdjkf77,"Greylock's Change Agents explores the transformative potential of agentic AI in tackling complex software engineering challenges.  This event unites AI researchers and engineering practitioners to discuss practical applications, limitations, and future directions of AI agents in workflows from debugging to system design.  Ideal for software engineers, AI researchers, and anyone interested in the future of software development.",,,,2025-07-17,06:00 PM,"July 17, 2025",08:30 PM,Tech & AI
